"List_Name","Intersection","Genes","Num_Genes"
"list_larvae_pval_CLN4_WT_UP","CLN4_L115_WT","CHMP1B, VBP1, CLEC10A, CTSB, SLC25A46, PDXK, ARL6IP5, ATP1B3, RPS24, PDAP1, DENR, NDUFAF2, SERPINB1A, ARPC3, RANGAP1, ITPA, CEP170B, CAST, FAM217A, AARS, MICU1, FXYD7, ATL1, NARS1, CTNNA2, HECTD1, HDX, FAM136A, EXOC3, UQCRH, OGDHL, TRPM1, GAPDHS, DHRS1, OXR1, CMBL, PRDM16, PLCH2, CORO2B, HBB-B1",40
"list_larvae_pval_CLN4_WT_UP","CLN4_L116_WT","ALG2, PPP2R5E, LTBP2, ATP1B3, RPS13, PDAP1, VPS26A, CSTB, PDE12, FSD1, PRPSAP1, NDUFAF2, BCAM, SMPD3, RPS5, AARS, GAK, ACSL6, CHMP5, FXYD7, TNRC6B, DLGAP3, UQCRH, EPN2, RPL31, LANCL2, NUDT10, HOMER3, KMT2A, CTNNB1, TARBP1, OGDHL, HDX, MICU3, MTX1, OXR1, CORO2B, RPS15A, GABBR2, PLCH2, NCAM2, KLC1",42
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN3_Lux2_wt","TMC4, si:ch211-170h2.4, SDHAF3, cul9, crp, UPF3A, CPNE4, PIP4K2C, zgc:86655, zgc:153192, EMC3, ap2a1.2",12
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN12_wt","zgc:101719, NXF3, tpm1.3, zgc:92053, MBD3, TPM1, snrpfl, tpm1.7, TRIO, PIP4K2C, zgc:103663, TPM4, zgc:123327, DPYSL2, LGALS2",15
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_CLN4_L115_WT","ATP1B3",1
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_CLN4_L116_WT","VPS26A, ATP1B3",2
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux2_wt_AND_Larvae_CLN12_wt","zgc:63662, PIP4K2C",2
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux2_wt_AND_CLN4_L115_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux2_wt_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN12_wt_AND_CLN4_L115_WT","ATL1, CAST",2
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN12_wt_AND_CLN4_L116_WT","CTNNB1",1
"list_larvae_pval_CLN4_WT_UP","CLN4_L115_WT_AND_CLN4_L116_WT","ATP1B3, PDAP1, NDUFAF2, AARS, FXYD7, HDX, UQCRH, OGDHL, OXR1, PLCH2, CORO2B",11
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN3_Lux2_wt_AND_Larvae_CLN12_wt","PIP4K2C",1
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN3_Lux2_wt_AND_CLN4_L115_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN3_Lux2_wt_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN12_wt_AND_CLN4_L115_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN12_wt_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_CLN4_L115_WT_AND_CLN4_L116_WT","ATP1B3",1
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux2_wt_AND_Larvae_CLN12_wt_AND_CLN4_L115_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux2_wt_AND_Larvae_CLN12_wt_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux2_wt_AND_CLN4_L115_WT_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN12_wt_AND_CLN4_L115_WT_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN3_Lux2_wt_AND_Larvae_CLN12_wt_AND_CLN4_L115_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN3_Lux2_wt_AND_Larvae_CLN12_wt_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN3_Lux2_wt_AND_CLN4_L115_WT_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN12_wt_AND_CLN4_L115_WT_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux2_wt_AND_Larvae_CLN12_wt_AND_CLN4_L115_WT_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt_AND_Larvae_CLN3_Lux2_wt_AND_Larvae_CLN12_wt_AND_CLN4_L115_WT_AND_CLN4_L116_WT","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1","DAPK2, TLN1, VDAC3, zgc:110766, RHOG, zgc:136591, TPPP, CAPN5, nsfb.1, OLA1, NBEA, SQSTM1, SNAP25, im:7159005, nap1l1.1, PTPRS, TKT, ddx3a.1, HNRNPL, PTK7, ATP6V0D1, si:dkey-46a12.1, MAPRE2, SEC23B, CTTNBP2, hnrnpl.1, KIF5B, zgc:112145, wu:fc12b01.1, wu:fc05g05, zgc:77130, im:7151680, TLK1, GGCX, ptprfa.1, AP1G1, HCCS, im:7145131, db03h10, THAP12, PSMC4, rbm4l, IGF1R, slc27a1, zgc:73056, wu:fc27c10, chunp6878, COL2A1, ppa1, zgc:66163, MT-CO1, NT5C1B, tbl1xr1, fbln1c, zgc:123028, ADD1, MRC2, dlg3.1, WASF1, CAMSAP1, CLSTN1, WNT3, si:ch211-142b24.6, ARR3, si:ch211-197g15.1, ano10, TNNC1, PAM, CELA1, NLRP12, zgc:92191, LOC103910577, si:ch211-214p16.3, SLC16A7, DCTN1, TUBA1C, SCP2D1, SNRPB, zgc:63525, RCE1, GIMAP8, DNAH6, zgc:136645, AFAP1, SCN4B, PRODH, im:7153080, SRP72, zgc:110736, zgc:92922, VPS16, MRI1, wu:fb14b06, zgc:153984, zgc:109973, wu:fi04d10, LOC561361, TNS1, rufy3.1, myom1b.1, ARHGAP4, RPE65, NCAPG2, CACNA2D1, si:ch211-156l18.7.1, zgc:55292, OGT, trdn.3, LOC108183703, PNO1, zgc:152998, RFX5, PTBP3, EMC6, BZW2, UBXN1, SUPT6H, MDH1B, H1-1, im:6788778, GRK7, HGS, ALDH4A1, RHBG, LOC108183841, si:dkey-29p10.4, UTRN, SLC44A1, wu:fj36c03, NMB, EIF3A, GABRB2, LRRC59, zgc:100964, si:dkey-20d21.12, DBN1, zgc:63561, zgc:55435, STAG2, CACNA2D2, si:ch211-250g4.3, GRM4, zgc:63475, syt2a.1, PTPRD, CLVS2, FLT4, zgc:86833, wu:fe48e09, zgc:73336, EVPLL, ACOT1, GATD1, HIP1R, HNRNPU, zgc:112265, crfb14.1, zgc:66054, LOC110437892, zgc:136571, si:dkey-207j16.6, vamp1, TIMM23, sc:d0347, zgc:56141, si:ch211-106h4.6, zgc:77820, cadpsb.2, ADD3, LOC571124, GNB5, si:ch73-386h18.1, si:ch211-220f16.2, si:ch211-243j20.4, USF1, wu:fb60b05, PNPLA7, PDLIM7, zgc:92292, CDC73, cyp2j28, trp2, ARF6, si:ch211-59d15.9, SYNE1, wu:fb38g12, MRPS7, UNC45B, KLHL41, wu:fj37a05, URGCP, zgc:100819, SCARF2, SLC17A7, LOC110440055, si:ch73-299h12.9, es1, rprd1b.1, wu:fd06h11, HSD17B10, PRKAR1B, or111-1, si:dkey-148b12.1, BSN, LOC103910524, TMX2, LOC110439496, zgc:85777, CUL3, LOC108183341, LOC110439248, SGCB, DLK2, LOC103910918, wu:fc92c07, LOC100007492, GIPC1, EEF2K, NRF1, PRSS1, CYC1, SRP54, golph3, si:dkey-12h3.1, ENTPD5, CACNA2D2, zgc:123326, XRCC2, zgc:194297, LOC103909927, fc21c08, CACNA2D1, rabgef1.1, mllt4a, TENM3, COL14A1, snrk1, fc04h11.1, ASPH, TRAPPC8, SCN8A, LDB3, si:rp71-68n21.9, si:rp71-1c10.1, LOC101882570, CHST10, wu:fb38h07, STK3, POU4F3, RAB3GAP1, nfyb, zgc:110188, FBXO40, ESYT2, CCNO, COPS3, znf1137, ddx26b, DOCK1, EPB41L3, zgc:114119, TNS2, si:zc14a17.8, POU5F2, cadpsa.1, hm:zeh0176, THOC5, LOC110437872, SLC4A1, PPM1G, zgc:110843, CYP2J2, RBMS2, SLC5A12, wu:fj36c02, adgre13, NDST1, CELF2, CIZ1",279
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux2","YWHAE, zgc:92655, LOC100004582, zgc:92093, ATP6V0D1, COMP, SARS1, ARR3, rpl28l.1, CYC1, arfgef1.1, RYR2, TARBP2, SERBP1, NCAN, CALU, UTRN, camk2b.1, LOC103910577, si:dkey-29p10.4, NLRP12, myo18ab.1, zgc:171842, wu:fc46c10, wu:fb17f11, ACOT1, hras, CACNA2D2, EPB41L3, cadpsb.2, ATP5PF, wu:fc76h06, NEGR1, PPM1G, zgc:110825, RAB43, C1QBP, INPP4A, DCTN1, zgc:77758, STK3, USP9X, si:ch211-250g4.3, SRP72, EZR, LOC100003687, zgc:114119, CHST10, zgc:123266, GSTA1, LRRC59, ACOT1, GNB5, OGDHL, PNPLA7, GRK6, wu:fc27f12, THOC5, POU4F3, HID1, TAF7, RRBP1, DOCK1, fam122b, POU5F2, UNC45B, LOC108183303, RPL28, LOC108183341, NT5C1B, SLC5A12, si:ch211-287b5.1, WDR18, NDST1",74
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN12","zK13A21.2, CAMK2D, wu:fc31f07, LRCH1, si:ch211-106j24.1, zgc:73376, wu:fb01e12, NAP1L1, wu:fb77f12, METAP1, si:dkeyp-113d7.7, TKTL2, fm90e09, ABCC9, SRSF6, PACSIN3, fa18f02, zgc:73153, MYL7, si:dz180g5.3, im:7137110, UTRN, abraxas2b, zgc:73211, zgc:136367, zgc:77715, zgc:171842, zgc:56548, asph.1, zgc:194204, MAOA, wu:fb13h07, LAMB2, RAB2A, GPD2, MRPS7, zgc:66163, zgc:63701, CYC1, ank1b.1, PIGT, zgc:73347, fb19a06, MARK1, crtl1, zgc:101604, RBM12B, im:7139055, HSDL2, zgc:92234, cmlc1.1, ncbp1, ppa1, SPTB, MYH11, CNOT11, mg:ab03a02, UTP4, si:dkey-77n11.3, STMN1, wu:fc47b08, add1.1, mark2a.1, CACNA1S, cyp2j22.1, zgc:110219, CACNB1, si:dkey-175g6.5, PHB2, wu:fu10f07, dctn1a.1, ASB14, slc27a1, zgc:158642, si:ch211-127i16.2, zgc:56568, fb83e03, ATRX, im:7140733, zgc:110227, WASF1, fc50e01, SMARCC2, zgc:100889, SERBP1, TEX264, zgc:66110, RLBP1, wu:fb40d12, BPNT2, pigt.1, MT-ND3, LOC101886030, PNPLA7, POU5F2, AMPH, DCHS1, THBS3, zgc:77556, TARDBP, HSPE1, PRSS1, wu:fc76a05, PUM1, CACNA2D2, SETD3, ETF1, si:dkey-207j16.6, wu:fa97d12, si:ch211-233f16.1.1, HSBP1, SERPINF1, PRKCD, MRPL3, zgc:158677, HNRNPDL, HSD11B1L, zgc:171954, AASS, POR, ank2b.1, LOC103910188, ilf3b.1, MTX3, hmgb2, LOC110437806, wu:fi39b12, PFKP, IGF2BP2, PISD, CACNA2D1, LETMD1, COPS4, MARK4, ACOT9, LOC110438458, POMK, PHGDH, cacna2d2a.1, si:ch211-81a5.7, sept6.1, im:7153900, ALDH4A1, LZTS2, SNX8, si:ch211-48m9.1, zgc:101610, wu:fx03e08, MARK3, INPP5K, MAPRE3, plxnB2, HCFC1, MAP2K4, SH3KBP1, AP1G1, dnm2a.1, ADARB1, zgc:92566, ADARB1, CSE1L, AKAP1, USP6NL, RETSAT, HGD, zgc:63995, SLC7A8, CYP2J2, LOC110439787, im:6910498, si:ch211-69n2.2, LOC794952, RAC1, IGFBP3, PCDH1, wu:fc23c07, GNA13, RAC1, CADPS2, si:dkey-30j16.3, golph3, GRK3, im:7162273, si:dkey-190l1.2, FBXO40, phkb.1, zgc:77049, adam22.2, CACNA2D2, si:rp71-68n21.9, MRPS24, zgc:153680, PPP2CA, PPP2CA, IMPDH2, zgc:110843, zehn2383",197
"list_larvae_pval_CLN4_WT_DOWN","CLN4_WT_L115R","ESPN, GABBR2, AMPH, RPL18, ADD2, GPM6A, SLC3A2, ANXA11, CPLX2, RPL19, CNDP2, CPED1, ADRM1, SYNGAP1, GIT1, TNR, PDHA2, GNG2, SLC8A2, SYNPR, PGM3, HNRNPUL2, SFXN3, KRT17, MARCKSL1, SERPINA3H, WARS1, BRSK2, HADH, NRIP3, PPIB, PPP1R7, POLR1D, PCDHGC5, PPM1A, SLK, KARS1, PHKA1, PLEKHB1, BRCA1, NNT, Q9D2K6, GRIN3A, ABL2, NDUFB9, PAFAH1B2, A0A0A0UEG7, WASHC2, EPHA4, ENPP6, LRRTM1, OPA3, CAPRIN1, DDX1, DNAJC5, BRK1",56
"list_larvae_pval_CLN4_WT_DOWN","CLN4_WT_L116","ARHGEF12, PRKCG, SYNPR, CHGA, SYNGAP1, CGN, ALDH1L1, TSNAXIP1, PSMA7, MYH9, TIMM13, PPM1A, NUP93, EIF2S1, NPTXR, RAB11A, RIMS4, RUNDC3B, BRD2, ATP8A1, ATP5ME, DNAJC10, TMEM30A, MYO5A, POR, AAK1, LUC7L2, MTPN, Q9D2K6, BAMBI, RGL2, PIP5K1C, WASHC2, PLPBP, VAC14, PSMB2, SRM, S100A6, NKX1-1, CCDC6, APLP1, PPME1, PCBP4, VPS35, PIP4K2C, HEPACAM, AREG, DNAJB11, KPNA4, PALS2, BRK1, ADK, DNAJC5, TMEM67, PAFAH1B2, A0A0A0UEG7, CHCHD6, HSD17B4, HAPLN2, SLC8A1",60
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN3_Lux2","ATP6V0D1, NT5C1B, ARR3, NLRP12, LOC103910577, DCTN1, SRP72, si:dkey-29p10.4, UTRN, LRRC59, CACNA2D2, si:ch211-250g4.3, ACOT1, cadpsb.2, GNB5, PNPLA7, UNC45B, LOC108183341, CYC1, CHST10, STK3, POU4F3, DOCK1, EPB41L3, zgc:114119, POU5F2, THOC5, PPM1G, SLC5A12, NDST1",30
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN12","AP1G1, slc27a1, ppa1, zgc:66163, WASF1, CACNA2D1, ALDH4A1, UTRN, CACNA2D2, si:dkey-207j16.6, PNPLA7, MRPS7, PRSS1, CYC1, golph3, si:rp71-68n21.9, FBXO40, POU5F2, zgc:110843, CYP2J2",20
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_CLN4_WT_L115R","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux2_AND_Larvae_WT_CLN12","CYC1, SERBP1, UTRN, zgc:171842, CACNA2D2, PNPLA7, POU5F2",7
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux2_AND_CLN4_WT_L115R","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux2_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN12_AND_CLN4_WT_L115R","AMPH",1
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN12_AND_CLN4_WT_L116","POR",1
"list_larvae_pval_CLN4_WT_DOWN","CLN4_WT_L115R_AND_CLN4_WT_L116","SYNGAP1, SYNPR, PPM1A, Q9D2K6, PAFAH1B2, A0A0A0UEG7, WASHC2, DNAJC5, BRK1",9
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN3_Lux2_AND_Larvae_WT_CLN12","UTRN, CACNA2D2, PNPLA7, CYC1, POU5F2",5
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN3_Lux2_AND_CLN4_WT_L115R","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN3_Lux2_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN12_AND_CLN4_WT_L115R","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN12_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux2_AND_Larvae_WT_CLN12_AND_CLN4_WT_L115R","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux2_AND_Larvae_WT_CLN12_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux2_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN3_Lux2_AND_Larvae_WT_CLN12_AND_CLN4_WT_L115R","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN3_Lux2_AND_Larvae_WT_CLN12_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN3_Lux2_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux2_AND_Larvae_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","",0
"list_larvae_pval_CLN4_WT_DOWN","Larvae_WT_CLN3_Lux1_AND_Larvae_WT_CLN3_Lux2_AND_Larvae_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","",0
"list_brain_pval_CLN4_WT_UP","Brain_CLN3_Lux1_wt","si:dkey-178o16.4, ALCAM, zgc:77758, SMIM8, selenow, LOC101884482, ISOC1, EPHB2, DMRT2, wu:ft69e01, si:dkey-96g2.1, CFHR4, PRMT8, pdcd8, zgc:92415, HDHD3, DNAJC2, glur4a, LOC101884860, PUF60, RP1L1, wu:fu10f07, ACP7, zgc:56377, atp5d, GDPD4, zgc:153569, HAPLN1, CREBBP, si:rp71-1f1.7, RHCE, TNFSF15, TNFSF10, PRMT1, si:dkey-40g16.6, DLC1, MARK3, CRALBPa, GNS, zgc:66110, zgc:113590, RNPS1, PRKAR1A, si:rp71-1m12.2, DNAI1, LOC110438254, Gria1.1, ARRB1, si:ch211-160f23.5, LOC101882267, NACA, FLNC, ACADSB, SNX17, LOC110438106, LOC110437786, NCAM1, PRKCD, zgc:63716, RBSN, SPDL1, PLEC, MYL1, PRKCD, tpd52l2b.1, si:dkeyp-80c12.9, GID8, CELSR1, MARK2, elavl4.1, LOC100535415, CCT8, APOB, MAP2K7, wu:fb99a03, zgc:114137, LOC101886459, ATP6AP1, LOC103908614, RALDH2, ACTR2, TAF7, AKAP1, B4GALNT2, wu:fc76h06, DPYS, NDUFA4L2, si:dkey-121j17.1, NLRP12, znf1004, TGFBR2, zgc:92114, RGS7, GRIA2, RABGEF1, wu:fb37e03, PFKP, MAP2K4, ACTR2, RGN, zgc:171842, fb54c08, si:ch211-240l19.7, SRSF8, MB, wu:fc55e11, MYH7B, zgc:158236, UBA5, PCARE, GPR174, fa22h09.1, cyp2j22, FLT4, RPS18, ZNF516, PDGFRA, PHGDH, sb:eu937, si:ch211-207o17.2, CALR, LOC100005187, zgc:63523.1, tnika.1, HS6ST2, si:dkey-151g10.3, MAP1B, TRIM16, ATP13A3, wu:fj66f02, zgc:56717, LOC101884295, MINK1",133
"list_brain_pval_CLN4_WT_UP","Brain_CLN3_Lux2_wt","slc8a3.1, ALCAM, zgc:113590, ZEB2, ISOC1, SNAP29, FTSJ3, ARID1B, RFLNA, HDHD3, SPINT1, CFHR4, RP1L1, CRALBPa, nitr1l_3, AKAP1, EPHB2, NAXE, RHCE, SORBS2, QKI, si:dkey-20d21.7, LOC108183349, glur4a, LOC101884482, DLC1, INVS, PRMT1, si:dkey-40g16.6, hspa4, si:dkey-51e6.1, LOC558721, wu:fc76h06, Gria1.1, LOC110439897, si:ch211-173k16.6, cb193, IGSF5, wu:fb60b05, TMX2, HAPLN1, FASN, NR0B2, HRAS, ATP8B3, ACTR2, GDPD4, glur1a, ACADSB, LOC100535415, ACTR2, KIF3B, MAPRE2, GPR174, DYNC1LI1, GCLC, wu:fu10f07, im:7151832, CREBBP, ITGA11, OPCML, si:dkey-85n7.2, PRMT8, zgc:110298, wu:fd60d11.1, RAN, NRG1, BORCS7, zgc:153935, RAB6A, zgc:73107, wu:ft69e01, HSBP1, acsl2, CSPG5, wu:fi43a11, H1-1, MFSD6, zgc:64070, FSCN1, PPP3CA, elavl4.4, FER1L4, KIF3A, im:7152528, zgc:56092, LOC108183498, THOP1, LOC110439431, si:ch211-154e15.3, TNFSF15, wu:fb25g12, MS4A6E, LOC103909492, ZNF646, cspg5a.1, LOC100148332, ARRB1, cspg5a.2, elavl4.1, sult3st1, zgc:92114, zgc:112014, TNFSF10, GRIA4, LOC568664.2, CKM, si:dkey-202n14.1, LOC110437708, si:dkey-183k8.2, RPL19, si:rp71-1m12.2, GNAI3, si:ch211-216k22.8, GID8, CFAP126, GET3, ATP6AP1, FLNC, MTSS2, cspg5a.3, PCDH1, zgc:66110, WNT11, IBA57, KCTD12, zgc:63716, LOC108183316, zgc:77592, syt1b.1, RAB8B, im:7151472, PRPH, im:7137110, zgc:171842, zgc:56136, zgc:109832, CRABP1, SYT2, LOC110438254, fa22h09.1, wu:fb99a03, sh3gl1b.1, USP7, ALDH9A1, SPDL1, myhc3, ADH1A, cb523, wu:fj47f07, si:ch211-240l19.7, ZNF516, GRIA1, STOML3, zgc:73124, RAB2A, SEPTIN10, zgc:55524, CORO1C, STK31, fc28d04, RPL8, YWHAE, GPHN, SYT1, cb710, si:ch211-160f23.5, PDGFRA, PFKP, NDUFS8, cyp2j22, IARS1, znf1004, EIF3A, HP1BP3, sh3glb2a.1, PASD1, pvrl1b, LOC567924, zgc:101838, LETM1, GRIA4, apoa4, zgc:56049, PRKCD, gna11, im:6906552, HSP90AB1, PLCH2, CYFIP1, a2ml.1, MYH9, zgc:56717, RTN3, GSPT2",195
"list_brain_pval_CLN4_WT_UP","Brain_CLN12_wt","slc8a3.1, wu:fb60f06, si:dkey-178o16.4, ALCAM, SMIM8, BAG2, ACP7, EPHB2, IGSF5, wu:ft69e01, zgc:66110, ISOC1, CREBBP, CFHR4, zgc:113590, si:dkey-40g16.6, GDPD4, fa96h11, zgc:165641, HDHD3, SPINT1, CCT8, FTSJ3, TNFSF10, RHCE, DMRT2, fb95d11, RGS7, zgc:92415, PRMT8, EIF5A, MARK2, sh3glb2a.1, SORBS2, LOC110438689, glur4a, wu:fu10f07, DNAJC2, CLINT1, NCAM2, zgc:64070, CELSR1, si:ch211-240l19.7, ACTR2, ACTR2, TLP19, fa22h09.1, ARID1B, NR0B2, si:dkey-85n7.2, IBA57, zgc:153569, sfrs11, wu:fb99a03, FASN, LOC110438475, NAXE, MAPRE2, CUL1, mark2b.1, GSN, sh3glb2b.1, IL-12 p40, LOC100150882, HHIPL2, si:dkey-200h23.3, SCN8A, RNPS1, PUF60, NKAIN2, HAPLN1, TMX2, AKAP1, kif5ba.1, OPCML, SRRT, si:dkey-96g2.1, CRABP1, LOC110437786, TAF7, zgc:56377, cd9l, SH3GLB2, mark2a.1, zgc:110670, wu:fa56a07, THSD7B, si:dkey-245i2.13, zgc:63716, GNA11, MAP6D1, tpd52l2b.1, MARK3, RMDN1, SYT7, si:rp71-1f1.7, elavl4.4, si:dkey-51e6.1, wu:fj98c08, PPP2R5B, FLNC, EPB41L1, ARRB1, si:dkeyp-80c12.9, MYL1, ARL6IP5, ACADSB, elavl4.1, sult3st1, camk2d2.1, PCDH1, MYO1H, RABGEF1, LOC101886459, ATP13A3, ARL15, WDR48, RAPGEF2, mg:bb02g11, SRSF8, RGN, zgc:77130, wu:fc76h06, znf1004, gna11, wu:fc55e11, camk2d2.3, NDUFS8, CAMK2B, wu:fb14b06, CRALBPa, GGA1, PLCH2, zgc:56317, RALDH2, FBXO41, NACA, zgc:158236, zgc:171842, TNFSF15, zgc:91930, LOC100535415, STRN, zgc:92771, nitr1l_3, wu:fb37e03, LOC101884860, zgc:92573, wu:fb02c08, CCT6B, PRKCD, zgc:86841, slc12a7a.1, LOC569025, LAGE3, GRIA4, LOC110438254, SGTA, aox6, CDV3, F3.1, PIP4K2A, GNS, sh3gl1b.1, zgc:92114, ASPH, GID8, LOC798483, DHRS4L2, PHB2, farsl, SH3GLB2, LOC100005187, PFKP, GPR174, PRMT1, actr2a.1, LETM1, acsl2, camk2b1.2, LOC101884295, IARS1, SLC12A4, wu:fd08c05, NLRP12, ATP6AP1, PPP1R14B, NLRP12, ppp2r5cb.1, H1-1, SFXN4, KIF4A, BHMT, im:7151472, MFSD6, SOD1, NLRP12, FTO, MAP2K7, LOC110437708, zgc:56717, cyp2j22, CAMK2D, zgc:56136, PCDH15, PRKCD, LOC110438106, wu:fb40d12, FSD1, SPTBN5, gm6a, MRPS9, si:ch211-165e15.1, SPDL1, APOB, syncrip.1, ZNF516, NDUFA4L2, slc12a7b.1, ADH1A, wu:fb11c11, wu:fb61d08, PTGER1, kiaa1024l, HNRNPDL, ELAVL4, PWWP3A, si:dkey-121j17.1, zgc:123320, CYB5R3, si:ch211-207o17.2, camk2b.1, CRABP1, MINK1, zgc:77288, SYT7, zgc:55524, snrpfl, CALR, MYH9, GRIA4, LOC103908614, elavl4.3, zgc:110298, im:7151832, si:ch211-160f23.5, B4GALNT2, EPN1, wu:fj85f11, gm6a.1, GRIA2, LOC108190403.1, PLEC, clasp2.1, SLC4A8, zgc:123215, znf469, RHOA, slc12a7a.2, fb24b05, zgc:109889, hnrpr",262
